"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"13000000645",3611298,GA,Discharge To Another Facility,75,75,"13000563001"
"12000506005",1078441,FL,Overland Flow With Discharge,36,36,
"27000000179",3611586,MN,Outfall To Surface Waters,0,100,
"12000000021",3607524,FL,Discharge To Another Facility,100,100,"12000017004"
"12000000011",3606916,FL,Outfall To Surface Waters,100,100,
"12000000123",3612212,FL,Reuse: Landscape-related irrigation,75,75,
"49000129001",1170477,UT,Outfall To Surface Waters,100,100,
"49000015001",1170372,UT,Evaporation,100,100,
"13000000624",3611062,GA,Reuse: Landscape-related irrigation,5,5,
"13000000782",3612912,GA,Discharge To Another Facility,0,100,"13000999033"
"39000000265",3613632,OH,Discharge To Another Facility,0,100,"39000193001"
"13000278001",1109279,GA,CSO Discharge,10,10,
"01000401001",1102209,AL,Discharge To Another Facility,0,100,"01000046001"
"35000000041",3607314,NM,Discharge To Another Facility,0,100,"35200900303"
"17000387002",2923706,IL,Discharge To Another Facility,20,20,"17000402001"
"48003058001",1183216,TX,Reuse: Other Centralized Non-Potable,0,5,
"13000000846",3614156,GA,Discharge To Another Facility,72,72,"13000163001"
"18000000012",3606606,IN,Discharge To Another Facility,100,100,"18000453001"
"18000000010",3606604,IN,Outfall To Surface Waters,100,100,
"12000000004",3606740,FL,Reuse: Landscape-related irrigation,100,100,
"22000000070",3606743,LA,Outfall To Surface Waters,100,100,
"22000000081",3606803,LA,Outfall To Surface Waters,100,100,
"22000000082",3606804,LA,Outfall To Surface Waters,0,100,
"01000000094",3606806,AL,Outfall To Surface Waters,100,100,
"31000265001",1145801,NE,Reuse: Agricultural-related and livestock watering,20,20,
"01000000084",3606661,AL,Outfall To Surface Waters,100,100,
"31000490001",1145835,NE,Evaporation,100,100,
"06000000068",3606909,CA,Ocean Discharge,100,100,
"31001352001",1145938,NE,Reuse: Agricultural-related and livestock watering,20,20,
"06009074002",3334975,CA,Reuse: Landscape-related irrigation,33,33,
"31001050001",1230207,NE,Outfall To Surface Waters,80,80,
"31001295001",1145934,NE,Reuse: Agricultural-related and livestock watering,0,20,
"45000000074",3607518,SC,Discharge To Another Facility,100,100,"45000237002"
"29000000045",3607410,MO,Outfall To Surface Waters,100,100,
"29000000046",3607411,MO,Outfall To Surface Waters,100,0,
"53001293001",1180940,WA,Other,100,100,
"29000000247",3607835,MO,Outfall To Surface Waters,100,100,
"54000000030",3607864,WV,Outfall To Surface Waters,100,100,
"06000000091",3607829,CA,Reuse: Environmental restoration and groundwater discharge,20,20,
"06000000096",3607867,CA,Discharge To Another Facility,100,100,"06004009001"
"29001148035",1133459,MO,"Overland Flow, No Discharge",0,100,
"29001189012",1133524,MO,Outfall To Surface Waters,100,100,
"06000000105",3607961,CA,Outfall To Surface Waters,100,100,
"13000000429",3607970,GA,Discharge To Another Facility,6,6,"13000000427"
"16000000072",3608087,ID,Discharge To Another Facility,50,50,"16000005002"
"29000000316",3608168,MO,Outfall To Surface Waters,0,100,
"17000000047",3608417,IL,Discharge To Another Facility,0,100,"17000000048"
"13000000442",3607988,GA,Discharge To Another Facility,100,100,"13000012004"
"41000011001",1164266,OR,Discharge To Another Facility,0,20,"41000000050"
"41000000050",3608388,OR,Outfall To Surface Waters,0,100,
"45000000077",3608402,SC,Outfall To Surface Waters,100,100,
"04002501005",1069615,AZ,Reuse: Potable,1,1,
"37000000015",3608423,NC,Discharge To Another Facility,100,50,"37005002001"
"37000000015",3608423,NC,Discharge To Another Facility,0,50,"37005004010"
"36000000411",3608425,NY,Outfall To Surface Waters,100,100,
"04000311001",1069326,AZ,Reuse: Environmental restoration and groundwater discharge,29,29,
"29002064001",1133668,MO,"Overland Flow, No Discharge",0,100,
"06000000131",3608421,CA,Discharge To Another Facility,43,43,"06002011001"
"53000835001",1180857,WA,Outfall To Surface Waters,100,100,
"32000000022",3608693,NV,Discharge To Another Facility,100,100,"32000000021"
"32000000027",3608728,NV,Evaporation,100,100,
"04001904012",1069572,AZ,Other,2,2,
"48001027001",1182895,TX,Outfall To Surface Waters,100,100,
"13000000476",3608963,GA,Discharge To Another Facility,3,1,"13000000478"
"13000000478",3608965,GA,Discharge To Another Facility,100,100,"13000573001"
"04001320002",3170169,AZ,Discharge To Another Facility,100,100,"04000000140"
"39007479003",385169,OH,Discharge To Another Facility,0,100,"39007479006"
"04000000127",3608976,AZ,Discharge To Another Facility,33,33,"04001302012"
"04000000127",3608976,AZ,Discharge To Another Facility,11,11,"04001302005"
"06005004001",1238814,CA,Reuse: Landscape-related irrigation,0,40,
"06003037001",1175402,CA,Reuse: Landscape-related irrigation,10,10,
"13000000489",3609303,GA,Discharge To Another Facility,11,11,"13000062002"
"04002701004",1069665,AZ,Outfall To Surface Waters,100,100,
"06000000195",3609479,CA,Reuse: Environmental restoration and groundwater discharge,0,100,
"08201200098",3531176,CO,Discharge To Another Facility,100,0,"08000180001"
"19000112001",1234637,IA,Outfall To Surface Waters,100,100,
"04002508001",1069623,AZ,Discharge To Another Facility,100,100,"04000000143"
"08209000100",3500252,CO,Outfall To Surface Waters,100,100,
"29001240000",3154048,MO,Discharge To Another Facility,100,100,"29001241001"
"13000000515",3609609,GA,Discharge To Another Facility,30,0,"13000346001"
"06005041001",1175561,CA,Reuse: Landscape-related irrigation,10,10,
"13000000534",3609727,GA,Outfall To Surface Waters,0,100,
"36000000489",3610535,NY,Discharge To Another Facility,0,100,"36009046001"
"55007901002",1206810,WI,Discharge To Another Facility,56,56,"55002981001"
"04001320004",1069459,AZ,Discharge To Another Facility,50,50,"04001318001"
"27000186001",1148049,MN,Outfall To Surface Waters,100,100,
"04001315009",3166608,AZ,Discharge To Another Facility,95,95,"04000000150"
"13000000570",3610403,GA,Outfall To Surface Waters,0,100,
"04000000150",3610395,AZ,Reuse: Agricultural-related and livestock watering,30,30,
"20000212001",1130201,KS,Evaporation,0,100,
"12000000065",3610389,FL,Discharge To Another Facility,95,95,"12000000071"
"08000362001",1067142,CO,Reuse: Industrial,15,25,
"12000000084",3610682,FL,Reuse: Landscape-related irrigation,33,33,
"13000000625",3611081,GA,Discharge To Another Facility,25,25,"13000856001"
"01000000155",3611091,AL,"Overland Flow, No Discharge",100,100,
"33000082004",3611181,NH,Discharge To Another Facility,100,100,"33000082001"
"12000172012",485250,FL,Outfall To Surface Waters,75,75,
"53000000111",3611188,WA,Overland Flow With Discharge,100,100,
"33000097005",3611191,NH,Discharge To Another Facility,0,100,"33000097001"
"12000106001",1078252,FL,Reuse: Landscape-related irrigation,15,15,
"13000208002",1109239,GA,Discharge To Another Facility,22,26,"13000208001"
"33000096004",3611195,NH,Discharge To Another Facility,100,100,"33000096001"
"17000000098",3611192,IL,Outfall To Surface Waters,100,100,
"12000000093",3611210,FL,Discharge To Another Facility,20,20,"12000000095"
"12000000093",3611210,FL,Deep well disposal (UIC Class I),80,80,
"12000000095",3611214,FL,Reuse: Other Centralized Non-Potable,100,100,
"29002504000",1133879,MO,Discharge To Another Facility,100,100,"29000000082"
"29000000105",3607533,MO,Outfall To Surface Waters,100,100,
"29000000106",3607534,MO,Outfall To Surface Waters,100,100,
"55004050001",1206577,WI,Outfall To Surface Waters,100,100,
"27044000023",3326747,MN,Outfall To Surface Waters,100,100,
"36000000504",3610775,NY,Discharge To Another Facility,100,100,"36007182001"
"06012004008",412595,CA,Outfall To Surface Waters,100,100,
"37008304001",1153700,NC,Discharge To Another Facility,0,100,"37000000131"
"18005231001",1120471,IN,Outfall To Surface Waters,0,100,
"37004402001",1153431,NC,Discharge To Another Facility,0,100,"37000000139"
"13000000645",3611298,GA,Discharge To Another Facility,25,25,"13000000644"
"48000000403",3611315,TX,Outfall To Surface Waters,100,100,
"30000233001",1159261,MT,Reuse: Landscape-related irrigation,100,100,
"12000172010",484473,FL,Outfall To Surface Waters,40,40,
"13000000671",3611498,GA,Discharge To Another Facility,100,25,"13000842001"
"13000000675",3611519,GA,Discharge To Another Facility,50,50,"13000399001"
"21000397001",1139783,KY,Other,100,100,
"01000000160",3611536,AL,Outfall To Surface Waters,100,100,
"13000000681",3611539,GA,Reuse: Landscape-related irrigation,100,100,
"13000000611",3610902,GA,Discharge To Another Facility,0,100,"13000000683"
"08000500016",1067161,CO,Reuse: Environmental restoration and groundwater discharge,0,25,
"13000000685",3611545,GA,Outfall To Surface Waters,100,100,
"08000000253",3609132,CO,Outfall To Surface Waters,100,100,
"21000018002",372420,KY,Outfall To Surface Waters,0,100,
"06007030001",1175937,CA,Evaporation,50,50,
"12000077007",1239604,FL,"No Discharge, unknown",100,100,
"12000287004",1078402,FL,Reuse: Environmental restoration and groundwater discharge,20,0,
"12000287003",1078401,FL,Reuse: Environmental restoration and groundwater discharge,30,0,
"39000000207",3612021,OH,Discharge To Another Facility,100,100,"39001666002"
"25000138001",3021971,MA,Discharge To Another Facility,4,4,"25000018001"
"25000007001",1092311,MA,Discharge To Another Facility,1,1,"25000205001"
"37003607002",1236371,NC,Discharge To Another Facility,0,100,"37000000138"
"13000000720",3612124,GA,Discharge To Another Facility,1.6,1,"13000000716"
"01000000167",3612126,AL,Outfall To Surface Waters,100,100,
"13000000724",3612129,GA,Discharge To Another Facility,0,100,"13000000720"
"25001090004",3611970,MA,Discharge To Another Facility,100,100,"25000041001"
"36007152001",1221144,NY,Discharge To Another Facility,100,100,"36007136006"
"36000000323",3606934,NY,Discharge To Another Facility,100,100,"36006093001"
"50000000078",3612204,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"12000088005",1239611,FL,"No Discharge, unknown",100,100,
"12000000131",3612356,FL,Reuse: Landscape-related irrigation,0,100,
"13000000751",3612360,GA,Discharge To Another Facility,100,0,"13000728001"
"12000000132",3612357,FL,"No Discharge, unknown",100,100,
"18120000064",3531596,IN,Discharge To Another Facility,100,100,"18004655001"
"42000000078",3611449,PA,Outfall To Surface Waters,100,100,
"12000000058",3609677,FL,Reuse: Environmental restoration and groundwater discharge,50,50,
"12000000058",3609677,FL,Reuse: Landscape-related irrigation,50,50,
"12000000060",3610282,FL,Reuse: Landscape-related irrigation,100,100,
"12000182008",3015522,FL,Overland Flow With Discharge,100,100,
"09000510001",1071824,CT,Ocean Discharge,100,100,
"55000962001",1206136,WI,Discharge To Another Facility,100,100,"55009511001"
"06009058001",1176089,CA,Reuse: Environmental restoration and groundwater discharge,100,100,
"23000000036",3612492,ME,Outfall To Surface Waters,100,100,
"12000137001",1078295,FL,Outfall To Surface Waters,100,0,
"06003003001",1175374,CA,Reuse: Environmental restoration and groundwater discharge,100,100,
"12000192002",3505420,FL,"No Discharge, unknown",100,100,
"36000000620",3612140,NY,Outfall To Surface Waters,0,100,
"49000187001",1170529,UT,Evaporation,100,100,
"01000000173",3612578,AL,Outfall To Surface Waters,100,100,
"12000002001",3500095,FL,"No Discharge, unknown",100,100,
"35000122001",1145117,NM,Reuse: Landscape-related irrigation,100,100,
"13000000780",3612910,GA,Discharge To Another Facility,17,17,"13000006011"
"13000000785",3612932,GA,Outfall To Surface Waters,100,100,
"13000999022",3539137,GA,Reuse: Landscape-related irrigation,0,10,
"23000082001",1142520,ME,Reuse: Landscape-related irrigation,100,100,
"13000000584",3610589,GA,Discharge To Another Facility,47,47,"13000003001"
"42000000067",3611345,PA,Discharge To Another Facility,100,100,"42003015001"
"48000000418",3613135,TX,Reuse: Other Centralized Non-Potable,0,10,
"13000000660",3611326,GA,Discharge To Another Facility,5,4,"13000000821"
"55003110001",1206447,WI,Outfall To Surface Waters,100,100,
"13000000824",3613181,GA,Outfall To Surface Waters,100,100,
"55003370001",1206482,WI,Outfall To Surface Waters,100,100,
"39000000247",3613218,OH,Discharge To Another Facility,0,100,"39008072011"
"21000604002",3540479,KY,Outfall To Surface Waters,0,100,
"55000000180",3610552,WI,Outfall To Surface Waters,100,100,
"13000000663",3611332,GA,Outfall To Surface Waters,100,100,
"48005009001",1183571,TX,Discharge To Another Facility,0,100,"48000000419"
"31001805001",3344462,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"50000000118",3613115,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"31010007001",406061,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"72000003006",1144031,PR,Discharge To Another Facility,100,100,"72000003003"
"72000000048",3613588,PR,Discharge To Another Facility,100,100,"72000005003"
"49000323001",1170646,UT,Reuse: Agricultural-related and livestock watering,100,100,
"23000067001",1142502,ME,Discharge To Another Facility,0,100,"23000000032"
"15000001014",3612939,HI,Other,0,100,
"48000164002",1182846,TX,Evaporation,100,100,
"78000001004",1143869,VI,Ocean Discharge,100,100,
"13000000832",3613288,GA,Discharge To Another Facility,45,45,"13000609001"
"55000000199",3610645,WI,Reuse: Agricultural-related and livestock watering,100,100,
"13000000753",3612362,GA,Discharge To Another Facility,100,100,"13000198001"
"39000000161",3609169,OH,Outfall To Surface Waters,100,100,
"24000000059",3613885,MD,Outfall To Surface Waters,100,100,
"13000000842",3613929,GA,Reuse: Landscape-related irrigation,100,100,
"31000000006",3606883,NE,Outfall To Surface Waters,100,100,
"31000530001",1145839,NE,Evaporation,100,100,
"29000000099",3607519,MO,"Overland Flow, No Discharge",100,100,
"29000000100",3607520,MO,"Overland Flow, No Discharge",100,100,
"29003390001",1133951,MO,"Overland Flow, No Discharge",0,100,
"18000000009",3606603,IN,Outfall To Surface Waters,0,100,
"18000000035",3608508,IN,Discharge To Another Facility,0,100,"18004862001"
"04002511002",1069626,AZ,Reuse: Environmental restoration and groundwater discharge,54,54,
"08000000090",3608523,CO,Outfall To Surface Waters,100,100,
"08000000045",3607913,CO,Outfall To Surface Waters,100,100,
"17000000096",3609693,IL,Outfall To Surface Waters,0,100,
"27044000118",423744,MN,Outfall To Surface Waters,100,100,
"06000000176",3609213,CA,Discharge To Another Facility,100,100,"06004009002"
"04001341003",3031523,AZ,Discharge To Another Facility,100,100,"04002801027"
"13000023001",1108989,GA,Discharge To Another Facility,72,72,"13000022028"
"13000023001",1108989,GA,Discharge To Another Facility,28,28,"13000022003"
"36000000451",3609571,NY,Discharge To Another Facility,0,100,"36004052001"
"06008029001",1175985,CA,Reuse: Environmental restoration and groundwater discharge,0,100,
"06001012001",1175182,CA,Evaporation,100,100,
"12000126009",1078274,FL,Reuse: Landscape-related irrigation,28,28,
"25000034001",1092336,MA,Discharge To Another Facility,11,11,"25000040001"
"06005511003",3477617,CA,Evaporation,100,100,
"39000000150",3608989,OH,Outfall To Surface Waters,100,100,
"35000000051",3607348,NM,Discharge To Another Facility,100,100,"35200900004"
"18000000032",3606626,IN,Outfall To Surface Waters,100,100,
"12000099022",3014662,FL,"No Discharge, unknown",100,100,
"42000000141",3612953,PA,Outfall To Surface Waters,100,100,
"49000000018",3610716,UT,Discharge To Another Facility,100,100,"49000138001"
"25000123001",1092417,MA,Reuse: Environmental restoration and groundwater discharge,0,100,
"25000256002",3609756,MA,Discharge To Another Facility,0,100,"25000024001"
